frame_idx,original_frame_idx,frame_name,timestamp,action,object,mark,segment_no,segment_start_idx,segment_end_idx,segment_start,segment_end
229,851,20260316_123211_624821.jpg,20260316_123211_624821,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
230,852,20260316_123211_663730.jpg,20260316_123211_663730,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
231,853,20260316_123211_697208.jpg,20260316_123211_697208,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
232,854,20260316_123211_721175.jpg,20260316_123211_721175,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
233,855,20260316_123211_755796.jpg,20260316_123211_755796,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
234,856,20260316_123211_790512.jpg,20260316_123211_790512,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
235,857,20260316_123211_817757.jpg,20260316_123211_817757,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
236,858,20260316_123211_848762.jpg,20260316_123211_848762,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
237,859,20260316_123211_883153.jpg,20260316_123211_883153,background,none,none,5,751,859,20260316_123208_359876,20260316_123211_883153
238,860,20260316_123211_925560.jpg,20260316_123211_925560,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
239,861,20260316_123211_967028.jpg,20260316_123211_967028,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
240,862,20260316_123211_996443.jpg,20260316_123211_996443,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
241,863,20260316_123212_022315.jpg,20260316_123212_022315,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
242,864,20260316_123212_054228.jpg,20260316_123212_054228,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
243,865,20260316_123212_094350.jpg,20260316_123212_094350,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
244,866,20260316_123212_122483.jpg,20260316_123212_122483,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
245,867,20260316_123212_150472.jpg,20260316_123212_150472,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
246,868,20260316_123212_180592.jpg,20260316_123212_180592,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
247,869,20260316_123212_215502.jpg,20260316_123212_215502,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
248,870,20260316_123212_249427.jpg,20260316_123212_249427,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
249,871,20260316_123212_295311.jpg,20260316_123212_295311,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
250,872,20260316_123212_328536.jpg,20260316_123212_328536,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
251,873,20260316_123212_357520.jpg,20260316_123212_357520,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
252,874,20260316_123212_397923.jpg,20260316_123212_397923,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
253,875,20260316_123212_432380.jpg,20260316_123212_432380,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
254,876,20260316_123212_468308.jpg,20260316_123212_468308,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
255,877,20260316_123212_492249.jpg,20260316_123212_492249,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
256,878,20260316_123212_519221.jpg,20260316_123212_519221,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
257,879,20260316_123212_549507.jpg,20260316_123212_549507,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
258,880,20260316_123212_592078.jpg,20260316_123212_592078,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
259,881,20260316_123212_630000.jpg,20260316_123212_630000,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
260,882,20260316_123212_660893.jpg,20260316_123212_660893,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
261,883,20260316_123212_688118.jpg,20260316_123212_688118,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
262,884,20260316_123212_728771.jpg,20260316_123212_728771,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
263,885,20260316_123212_767716.jpg,20260316_123212_767716,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
264,886,20260316_123212_797710.jpg,20260316_123212_797710,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
265,887,20260316_123212_851774.jpg,20260316_123212_851774,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
266,888,20260316_123212_901578.jpg,20260316_123212_901578,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
267,889,20260316_123212_926163.jpg,20260316_123212_926163,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
268,890,20260316_123212_951093.jpg,20260316_123212_951093,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
269,891,20260316_123212_980929.jpg,20260316_123212_980929,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
270,892,20260316_123213_012516.jpg,20260316_123213_012516,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
271,893,20260316_123213_044440.jpg,20260316_123213_044440,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
272,894,20260316_123213_068780.jpg,20260316_123213_068780,place,sample,under electrodes,6,860,894,20260316_123211_925560,20260316_123213_068780
273,895,20260316_123213_093809.jpg,20260316_123213_093809,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
274,896,20260316_123213_133886.jpg,20260316_123213_133886,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
275,897,20260316_123213_170231.jpg,20260316_123213_170231,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
276,898,20260316_123213_196178.jpg,20260316_123213_196178,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
277,899,20260316_123213_235180.jpg,20260316_123213_235180,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
278,900,20260316_123213_259140.jpg,20260316_123213_259140,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
279,901,20260316_123213_287114.jpg,20260316_123213_287114,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
280,902,20260316_123213_328362.jpg,20260316_123213_328362,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
281,903,20260316_123213_354198.jpg,20260316_123213_354198,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
282,904,20260316_123213_383649.jpg,20260316_123213_383649,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
283,905,20260316_123213_420099.jpg,20260316_123213_420099,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
284,906,20260316_123213_453103.jpg,20260316_123213_453103,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
285,907,20260316_123213_491996.jpg,20260316_123213_491996,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
286,908,20260316_123213_536450.jpg,20260316_123213_536450,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
287,909,20260316_123213_580331.jpg,20260316_123213_580331,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
288,910,20260316_123213_617241.jpg,20260316_123213_617241,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
289,911,20260316_123213_649165.jpg,20260316_123213_649165,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
290,912,20260316_123213_680716.jpg,20260316_123213_680716,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
291,913,20260316_123213_722145.jpg,20260316_123213_722145,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
292,914,20260316_123213_758712.jpg,20260316_123213_758712,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
293,915,20260316_123213_803106.jpg,20260316_123213_803106,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
294,916,20260316_123213_844029.jpg,20260316_123213_844029,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
295,917,20260316_123213_872954.jpg,20260316_123213_872954,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
296,918,20260316_123213_903384.jpg,20260316_123213_903384,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
297,919,20260316_123213_939314.jpg,20260316_123213_939314,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
298,920,20260316_123213_969246.jpg,20260316_123213_969246,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
299,921,20260316_123214_010160.jpg,20260316_123214_010160,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
300,922,20260316_123214_046070.jpg,20260316_123214_046070,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
301,923,20260316_123214_087393.jpg,20260316_123214_087393,background,none,none,7,895,923,20260316_123213_093809,20260316_123214_087393
302,924,20260316_123214_122154.jpg,20260316_123214_122154,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
303,925,20260316_123214_156063.jpg,20260316_123214_156063,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
304,926,20260316_123214_206483.jpg,20260316_123214_206483,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
305,927,20260316_123214_238752.jpg,20260316_123214_238752,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
306,928,20260316_123214_270666.jpg,20260316_123214_270666,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
307,929,20260316_123214_301316.jpg,20260316_123214_301316,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
308,930,20260316_123214_337577.jpg,20260316_123214_337577,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
309,931,20260316_123214_373173.jpg,20260316_123214_373173,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
310,932,20260316_123214_416025.jpg,20260316_123214_416025,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
311,933,20260316_123214_450412.jpg,20260316_123214_450412,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
312,934,20260316_123214_489691.jpg,20260316_123214_489691,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
313,935,20260316_123214_526601.jpg,20260316_123214_526601,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
314,936,20260316_123214_567314.jpg,20260316_123214_567314,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
315,937,20260316_123214_604239.jpg,20260316_123214_604239,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
316,938,20260316_123214_643181.jpg,20260316_123214_643181,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
317,939,20260316_123214_679009.jpg,20260316_123214_679009,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
318,940,20260316_123214_716424.jpg,20260316_123214_716424,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
319,941,20260316_123214_752357.jpg,20260316_123214_752357,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
320,942,20260316_123214_784364.jpg,20260316_123214_784364,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
321,943,20260316_123214_832189.jpg,20260316_123214_832189,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
322,944,20260316_123214_860114.jpg,20260316_123214_860114,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
323,945,20260316_123214_902049.jpg,20260316_123214_902049,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
324,946,20260316_123214_939471.jpg,20260316_123214_939471,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
325,947,20260316_123214_971457.jpg,20260316_123214_971457,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
326,948,20260316_123215_008686.jpg,20260316_123215_008686,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
327,949,20260316_123215_047818.jpg,20260316_123215_047818,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
328,950,20260316_123215_084283.jpg,20260316_123215_084283,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
329,951,20260316_123215_120264.jpg,20260316_123215_120264,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
330,952,20260316_123215_162150.jpg,20260316_123215_162150,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
331,953,20260316_123215_196580.jpg,20260316_123215_196580,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
332,954,20260316_123215_236016.jpg,20260316_123215_236016,press,pedal,none,8,924,1004,20260316_123214_122154,20260316_123216_733162
