frame_idx,original_frame_idx,frame_name,timestamp,action,object,mark,segment_no,segment_start_idx,segment_end_idx,segment_start,segment_end
228,904,20260313_101232_976034.jpg,20260313_101232_976034,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
229,905,20260313_101233_007949.jpg,20260313_101233_007949,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
230,906,20260313_101233_061801.jpg,20260313_101233_061801,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
231,907,20260313_101233_090735.jpg,20260313_101233_090735,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
232,908,20260313_101233_124802.jpg,20260313_101233_124802,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
233,909,20260313_101233_155428.jpg,20260313_101233_155428,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
234,910,20260313_101233_186873.jpg,20260313_101233_186873,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
235,911,20260313_101233_219764.jpg,20260313_101233_219764,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
236,912,20260313_101233_251675.jpg,20260313_101233_251675,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
237,913,20260313_101233_287582.jpg,20260313_101233_287582,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
238,914,20260313_101233_314509.jpg,20260313_101233_314509,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
239,915,20260313_101233_349630.jpg,20260313_101233_349630,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
240,916,20260313_101233_380546.jpg,20260313_101233_380546,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
241,917,20260313_101233_427693.jpg,20260313_101233_427693,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
242,918,20260313_101233_463487.jpg,20260313_101233_463487,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
243,919,20260313_101233_493410.jpg,20260313_101233_493410,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
244,920,20260313_101233_520539.jpg,20260313_101233_520539,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
245,921,20260313_101233_560433.jpg,20260313_101233_560433,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
246,922,20260313_101233_600312.jpg,20260313_101233_600312,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
247,923,20260313_101233_631229.jpg,20260313_101233_631229,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
248,924,20260313_101233_658156.jpg,20260313_101233_658156,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
249,925,20260313_101233_695059.jpg,20260313_101233_695059,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
250,926,20260313_101233_721506.jpg,20260313_101233_721506,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
251,927,20260313_101233_773422.jpg,20260313_101233_773422,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
252,928,20260313_101233_812367.jpg,20260313_101233_812367,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
253,929,20260313_101233_837346.jpg,20260313_101233_837346,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
254,930,20260313_101233_865891.jpg,20260313_101233_865891,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
255,931,20260313_101233_894340.jpg,20260313_101233_894340,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
256,932,20260313_101233_926943.jpg,20260313_101233_926943,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
257,933,20260313_101233_953180.jpg,20260313_101233_953180,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
258,934,20260313_101233_990189.jpg,20260313_101233_990189,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
259,935,20260313_101234_021234.jpg,20260313_101234_021234,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
260,936,20260313_101234_057547.jpg,20260313_101234_057547,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
261,937,20260313_101234_086478.jpg,20260313_101234_086478,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
262,938,20260313_101234_113446.jpg,20260313_101234_113446,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
263,939,20260313_101234_143704.jpg,20260313_101234_143704,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
264,940,20260313_101234_190589.jpg,20260313_101234_190589,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
265,941,20260313_101234_233089.jpg,20260313_101234_233089,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
266,942,20260313_101234_271866.jpg,20260313_101234_271866,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
267,943,20260313_101234_306289.jpg,20260313_101234_306289,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
268,944,20260313_101234_343715.jpg,20260313_101234_343715,background,none,none,3,769,944,20260313_101228_482119,20260313_101234_343715
269,945,20260313_101234_375951.jpg,20260313_101234_375951,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
270,946,20260313_101234_406771.jpg,20260313_101234_406771,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
271,947,20260313_101234_431706.jpg,20260313_101234_431706,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
272,948,20260313_101234_455640.jpg,20260313_101234_455640,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
273,949,20260313_101234_482229.jpg,20260313_101234_482229,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
274,950,20260313_101234_514425.jpg,20260313_101234_514425,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
275,951,20260313_101234_552754.jpg,20260313_101234_552754,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
276,952,20260313_101234_588182.jpg,20260313_101234_588182,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
277,953,20260313_101234_627201.jpg,20260313_101234_627201,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
278,954,20260313_101234_668391.jpg,20260313_101234_668391,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
279,955,20260313_101234_705296.jpg,20260313_101234_705296,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
280,956,20260313_101234_742680.jpg,20260313_101234_742680,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
281,957,20260313_101234_783225.jpg,20260313_101234_783225,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
282,958,20260313_101234_810709.jpg,20260313_101234_810709,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
283,959,20260313_101234_836640.jpg,20260313_101234_836640,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
284,960,20260313_101234_861699.jpg,20260313_101234_861699,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
285,961,20260313_101234_887655.jpg,20260313_101234_887655,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
286,962,20260313_101234_922998.jpg,20260313_101234_922998,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
287,963,20260313_101234_951933.jpg,20260313_101234_951933,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
288,964,20260313_101234_980844.jpg,20260313_101234_980844,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
289,965,20260313_101235_016951.jpg,20260313_101235_016951,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
290,966,20260313_101235_059411.jpg,20260313_101235_059411,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
291,967,20260313_101235_095418.jpg,20260313_101235_095418,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
292,968,20260313_101235_123826.jpg,20260313_101235_123826,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
293,969,20260313_101235_158981.jpg,20260313_101235_158981,put,lock,on table,4,945,969,20260313_101234_375951,20260313_101235_158981
294,970,20260313_101235_186024.jpg,20260313_101235_186024,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
295,971,20260313_101235_218837.jpg,20260313_101235_218837,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
296,972,20260313_101235_254297.jpg,20260313_101235_254297,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
297,973,20260313_101235_294259.jpg,20260313_101235_294259,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
298,974,20260313_101235_329599.jpg,20260313_101235_329599,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
299,975,20260313_101235_353569.jpg,20260313_101235_353569,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
300,976,20260313_101235_388417.jpg,20260313_101235_388417,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
301,977,20260313_101235_427834.jpg,20260313_101235_427834,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
302,978,20260313_101235_455453.jpg,20260313_101235_455453,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
303,979,20260313_101235_493793.jpg,20260313_101235_493793,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
304,980,20260313_101235_526232.jpg,20260313_101235_526232,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
305,981,20260313_101235_557295.jpg,20260313_101235_557295,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
306,982,20260313_101235_589731.jpg,20260313_101235_589731,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
307,983,20260313_101235_619989.jpg,20260313_101235_619989,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
308,984,20260313_101235_651045.jpg,20260313_101235_651045,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
309,985,20260313_101235_679526.jpg,20260313_101235_679526,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
310,986,20260313_101235_711636.jpg,20260313_101235_711636,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
311,987,20260313_101235_744065.jpg,20260313_101235_744065,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
312,988,20260313_101235_784956.jpg,20260313_101235_784956,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
313,989,20260313_101235_814405.jpg,20260313_101235_814405,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
314,990,20260313_101235_860653.jpg,20260313_101235_860653,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
315,991,20260313_101235_894366.jpg,20260313_101235_894366,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
316,992,20260313_101235_934300.jpg,20260313_101235_934300,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
317,993,20260313_101235_973918.jpg,20260313_101235_973918,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
318,994,20260313_101235_999851.jpg,20260313_101235_999851,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
319,995,20260313_101236_039335.jpg,20260313_101236_039335,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
320,996,20260313_101236_066928.jpg,20260313_101236_066928,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
321,997,20260313_101236_103799.jpg,20260313_101236_103799,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
322,998,20260313_101236_138833.jpg,20260313_101236_138833,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
323,999,20260313_101236_169752.jpg,20260313_101236_169752,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
324,1000,20260313_101236_200668.jpg,20260313_101236_200668,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
325,1001,20260313_101236_232788.jpg,20260313_101236_232788,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
326,1002,20260313_101236_258722.jpg,20260313_101236_258722,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
327,1003,20260313_101236_287652.jpg,20260313_101236_287652,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
328,1004,20260313_101236_324557.jpg,20260313_101236_324557,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
329,1005,20260313_101236_362810.jpg,20260313_101236_362810,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
330,1006,20260313_101236_394735.jpg,20260313_101236_394735,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
331,1007,20260313_101236_422309.jpg,20260313_101236_422309,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
332,1008,20260313_101236_487076.jpg,20260313_101236_487076,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
333,1009,20260313_101236_511294.jpg,20260313_101236_511294,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
334,1010,20260313_101236_558736.jpg,20260313_101236_558736,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
335,1011,20260313_101236_584188.jpg,20260313_101236_584188,background,none,none,5,970,1179,20260313_101235_186024,20260313_101242_162702
