condition,participant,seed,label_space,true_id,sample_name,predicted_id,stage_id,run
S6,A,1,node,13,sample_000241,34,2,run_23
S6,A,1,node,14,sample_000242,12,2,run_23
S6,A,1,node,15,sample_000243,21,2,run_23
S6,A,1,node,16,sample_000244,34,2,run_23
S6,A,1,node,17,sample_000245,18,2,run_23
S6,A,1,node,20,sample_000248,13,2,run_23
S6,A,1,node,21,sample_000249,25,2,run_23
S6,A,1,node,22,sample_000250,23,2,run_23
S6,A,1,node,16,sample_000251,34,2,run_23
S6,A,1,node,20,sample_000255,21,2,run_23
S6,A,1,node,22,sample_000257,23,2,run_23
S6,A,1,node,23,sample_000258,10,2,run_23
S6,A,1,node,24,sample_000259,3,2,run_23
S6,A,1,node,25,sample_000260,34,2,run_23
S6,A,1,node,13,sample_000262,26,2,run_24
S6,A,1,node,14,sample_000263,18,2,run_24
S6,A,1,node,15,sample_000264,23,2,run_24
S6,A,1,node,24,sample_000265,34,2,run_24
S6,A,1,node,25,sample_000266,34,2,run_24
S6,A,1,node,29,sample_000267,25,3,run_24
S6,A,1,node,28,sample_000268,29,3,run_24
S6,A,1,node,30,sample_000269,25,3,run_24
S6,A,1,node,32,sample_000270,4,3,run_24
S6,A,1,node,26,sample_000271,25,3,run_24
S6,A,1,node,27,sample_000272,24,3,run_24
S6,A,1,node,31,sample_000273,3,3,run_24
S6,A,1,node,1,sample_000274,31,1,run_25
S6,A,1,node,2,sample_000275,34,1,run_25
S6,A,1,node,3,sample_000276,27,1,run_25
S6,A,1,node,7,sample_000277,33,1,run_25
S6,A,1,node,8,sample_000278,33,1,run_25
S6,A,1,node,6,sample_000279,25,1,run_25
S6,A,1,node,4,sample_000280,6,1,run_25
S6,A,1,node,10,sample_000282,25,1,run_25
S6,A,1,node,5,sample_000284,23,1,run_25
S6,A,1,node,12,sample_000285,25,2,run_25
S6,A,1,node,14,sample_000287,21,2,run_25
S6,A,1,node,15,sample_000288,17,2,run_25
S6,A,1,node,16,sample_000289,34,2,run_25
S6,A,1,node,17,sample_000290,18,2,run_25
S6,A,1,node,20,sample_000293,10,2,run_25
S6,A,1,node,21,sample_000294,19,2,run_25
S6,A,1,node,22,sample_000295,18,2,run_25
S6,A,1,node,24,sample_000296,33,2,run_25
S6,A,1,node,25,sample_000297,34,2,run_25
S6,A,1,node,12,sample_000298,34,2,run_26
S6,A,1,node,13,sample_000299,34,2,run_26
S6,A,1,node,15,sample_000301,23,2,run_26
S6,A,1,node,16,sample_000302,34,2,run_26
S6,A,1,node,17,sample_000303,18,2,run_26
S6,A,1,node,20,sample_000306,13,2,run_26
S6,A,1,node,21,sample_000307,12,2,run_26
S6,A,1,node,22,sample_000308,23,2,run_26
S6,A,1,node,24,sample_000309,33,2,run_26
S6,A,1,node,25,sample_000310,2,2,run_26
S6,A,1,node,13,sample_000312,10,2,run_27
S6,A,1,node,14,sample_000313,9,2,run_27
S6,A,1,node,15,sample_000314,18,2,run_27
S6,A,1,node,24,sample_000315,34,2,run_27
S6,A,1,node,12,sample_000317,34,2,run_28
S6,A,1,node,13,sample_000318,10,2,run_28
S6,A,1,node,14,sample_000319,18,2,run_28
S6,A,1,node,15,sample_000320,17,2,run_28
S6,A,1,node,16,sample_000321,34,2,run_28
S6,A,1,node,17,sample_000322,18,2,run_28
S6,A,1,node,20,sample_000325,10,2,run_28
S6,A,1,node,21,sample_000326,18,2,run_28
S6,A,1,node,22,sample_000327,23,2,run_28
S6,A,1,node,23,sample_000328,25,2,run_28
S6,A,1,node,24,sample_000329,19,2,run_28
S6,A,1,node,32,sample_000331,6,3,run_28
S6,A,1,node,34,sample_000332,25,3,run_28
S6,A,1,node,35,sample_000333,31,3,run_28
S6,A,1,node,27,sample_000335,3,3,run_28
S6,A,1,node,30,sample_000336,31,3,run_28
S6,A,1,node,28,sample_000337,8,3,run_28
S6,A,1,node,29,sample_000338,33,3,run_28
S6,A,1,node,12,sample_000341,6,2,run_5
S6,A,1,node,13,sample_000342,18,2,run_5
S6,A,1,node,14,sample_000343,17,2,run_5
S6,A,1,node,15,sample_000344,23,2,run_5
S6,A,1,node,16,sample_000345,25,2,run_5
S6,A,1,node,17,sample_000346,18,2,run_5
S6,A,1,node,20,sample_000349,18,2,run_5
S6,A,1,node,22,sample_000351,15,2,run_5
S6,A,1,node,23,sample_000352,18,2,run_5
S6,A,1,node,24,sample_000353,33,2,run_5
S6,A,1,node,14,sample_000357,21,2,run_6
S6,A,1,node,15,sample_000358,23,2,run_6
S6,A,1,node,16,sample_000359,25,2,run_6
S6,A,1,node,17,sample_000360,18,2,run_6
S6,A,1,node,20,sample_000363,18,2,run_6
S6,A,1,node,24,sample_000367,3,2,run_6
S6,A,1,node,25,sample_000368,34,2,run_6
S6,A,1,node,32,sample_000369,25,3,run_6
S6,A,1,node,28,sample_000370,33,3,run_6
S6,A,1,node,30,sample_000371,19,3,run_6
S6,A,1,node,29,sample_000372,33,3,run_6
S6,A,1,node,34,sample_000374,25,3,run_6
S6,A,1,node,35,sample_000375,31,3,run_6
S6,A,1,node,26,sample_000376,18,3,run_6
S6,A,1,node,31,sample_000378,18,3,run_6
S6,A,1,node,1,sample_000379,9,1,run_7
S6,A,1,node,2,sample_000380,3,1,run_7
S6,A,1,node,4,sample_000382,6,1,run_7
S6,A,1,node,8,sample_000383,33,1,run_7
S6,A,1,node,7,sample_000384,25,1,run_7
S6,A,1,node,6,sample_000385,24,1,run_7
S6,A,1,node,10,sample_000386,25,1,run_7
S6,A,1,node,11,sample_000387,29,1,run_7
S6,A,1,node,9,sample_000388,25,1,run_7
S6,A,1,node,5,sample_000389,2,1,run_7
S6,A,1,node,12,sample_000390,34,2,run_7
S6,A,1,node,13,sample_000391,25,2,run_7
S6,A,1,node,14,sample_000392,17,2,run_7
S6,A,1,node,16,sample_000394,2,2,run_7
S6,A,1,node,17,sample_000395,18,2,run_7
S6,A,1,node,20,sample_000398,18,2,run_7
S6,A,1,node,21,sample_000399,18,2,run_7
S6,A,1,node,24,sample_000402,3,2,run_7
S6,A,1,node,25,sample_000403,2,2,run_7
S6,A,1,node,12,sample_000404,34,2,run_8
S6,A,1,node,13,sample_000405,18,2,run_8
S6,A,1,node,14,sample_000406,18,2,run_8
S6,A,1,node,16,sample_000408,34,2,run_8
S6,A,1,node,17,sample_000409,18,2,run_8
S6,A,1,node,20,sample_000412,18,2,run_8
S6,A,1,node,21,sample_000413,18,2,run_8
S6,A,1,node,22,sample_000414,23,2,run_8
S6,A,1,node,23,sample_000415,18,2,run_8
S6,A,1,node,24,sample_000416,3,2,run_8
S6,A,1,node,25,sample_000417,3,2,run_8
S6,A,1,node,13,sample_000419,18,2,run_9
S6,A,1,node,14,sample_000420,18,2,run_9
S6,A,1,node,15,sample_000421,18,2,run_9
S6,A,1,node,16,sample_000422,34,2,run_9
S6,A,1,node,17,sample_000423,18,2,run_9
S6,A,1,node,20,sample_000426,18,2,run_9
S6,A,1,node,21,sample_000427,18,2,run_9
S6,A,1,node,23,sample_000429,18,2,run_9
S6,A,1,node,24,sample_000430,18,2,run_9
S6,A,1,tier3,28,sample_000001,16,1,run_1
S6,A,1,tier3,29,sample_000002,10,1,run_1
S6,A,1,tier3,25,sample_000003,13,1,run_1
S6,A,1,tier3,27,sample_000004,23,1,run_1
S6,A,1,tier3,30,sample_000005,15,1,run_1
S6,A,1,tier3,9,sample_000006,10,1,run_1
S6,A,1,tier3,26,sample_000007,25,1,run_1
S6,A,1,tier3,15,sample_000008,16,1,run_1
S6,A,1,tier3,12,sample_000009,9,1,run_1
S6,A,1,tier3,6,sample_000010,23,1,run_1
S6,A,1,tier3,0,sample_000011,3,1,run_1
S6,A,1,tier3,2,sample_000013,16,2,run_1
S6,A,1,tier3,7,sample_000014,8,2,run_1
S6,A,1,tier3,13,sample_000016,10,2,run_1
S6,A,1,tier3,1,sample_000017,16,2,run_1
S6,A,1,tier3,1,sample_000020,16,2,run_1
S6,A,1,tier3,7,sample_000021,3,2,run_1
S6,A,1,tier3,18,sample_000026,17,2,run_11
S6,A,1,tier3,2,sample_000027,15,2,run_11
S6,A,1,tier3,7,sample_000028,16,2,run_11
S6,A,1,tier3,8,sample_000029,3,2,run_11
S6,A,1,tier3,13,sample_000030,16,2,run_11
S6,A,1,tier3,1,sample_000031,16,2,run_11
S6,A,1,tier3,13,sample_000033,6,2,run_11
S6,A,1,tier3,1,sample_000034,16,2,run_11
S6,A,1,tier3,7,sample_000035,16,2,run_11
S6,A,1,tier3,8,sample_000036,3,2,run_11
S6,A,1,tier3,3,sample_000037,15,2,run_11
S6,A,1,tier3,14,sample_000038,13,2,run_11
S6,A,1,tier3,10,sample_000039,23,2,run_11
S6,A,1,tier3,20,sample_000041,28,3,run_11
S6,A,1,tier3,22,sample_000042,10,3,run_11
S6,A,1,tier3,24,sample_000043,23,3,run_11
S6,A,1,tier3,17,sample_000045,18,3,run_11
S6,A,1,tier3,4,sample_000046,5,3,run_11
S6,A,1,tier3,19,sample_000047,10,3,run_11
S6,A,1,tier3,5,sample_000049,13,3,run_11
S6,A,1,tier3,28,sample_000050,13,1,run_12
S6,A,1,tier3,30,sample_000051,5,1,run_12
S6,A,1,tier3,9,sample_000052,17,1,run_12
S6,A,1,tier3,26,sample_000053,20,1,run_12
S6,A,1,tier3,29,sample_000055,24,1,run_12
S6,A,1,tier3,6,sample_000059,14,1,run_12
S6,A,1,tier3,0,sample_000060,7,1,run_12
S6,A,1,tier3,18,sample_000061,10,2,run_12
S6,A,1,tier3,7,sample_000063,10,2,run_12
S6,A,1,tier3,8,sample_000064,3,2,run_12
S6,A,1,tier3,13,sample_000065,10,2,run_12
S6,A,1,tier3,1,sample_000066,16,2,run_12
S6,A,1,tier3,1,sample_000069,16,2,run_12
S6,A,1,tier3,7,sample_000070,20,2,run_12
S6,A,1,tier3,3,sample_000072,15,2,run_12
S6,A,1,tier3,14,sample_000073,23,2,run_12
S6,A,1,tier3,18,sample_000075,29,2,run_13
S6,A,1,tier3,7,sample_000077,16,2,run_13
S6,A,1,tier3,8,sample_000078,16,2,run_13
S6,A,1,tier3,13,sample_000079,9,2,run_13
S6,A,1,tier3,1,sample_000080,16,2,run_13
S6,A,1,tier3,1,sample_000083,15,2,run_13
S6,A,1,tier3,7,sample_000084,16,2,run_13
S6,A,1,tier3,8,sample_000085,1,2,run_13
S6,A,1,tier3,3,sample_000086,15,2,run_13
S6,A,1,tier3,14,sample_000087,13,2,run_13
S6,A,1,tier3,2,sample_000090,10,2,run_14
S6,A,1,tier3,7,sample_000091,18,2,run_14
S6,A,1,tier3,8,sample_000092,3,2,run_14
S6,A,1,tier3,13,sample_000093,17,2,run_14
S6,A,1,tier3,1,sample_000094,16,2,run_14
S6,A,1,tier3,1,sample_000097,15,2,run_14
S6,A,1,tier3,7,sample_000098,23,2,run_14
S6,A,1,tier3,8,sample_000099,3,2,run_14
S6,A,1,tier3,3,sample_000100,15,2,run_14
S6,A,1,tier3,14,sample_000101,23,2,run_14
S6,A,1,tier3,18,sample_000103,17,2,run_15
S6,A,1,tier3,2,sample_000104,10,2,run_15
S6,A,1,tier3,7,sample_000105,10,2,run_15
S6,A,1,tier3,13,sample_000107,17,2,run_15
S6,A,1,tier3,1,sample_000108,16,2,run_15
S6,A,1,tier3,1,sample_000111,16,2,run_15
S6,A,1,tier3,7,sample_000112,10,2,run_15
S6,A,1,tier3,8,sample_000113,11,2,run_15
S6,A,1,tier3,14,sample_000115,13,2,run_15
S6,A,1,tier3,21,sample_000117,10,3,run_15
S6,A,1,tier3,20,sample_000118,28,3,run_15
S6,A,1,tier3,22,sample_000119,27,3,run_15
S6,A,1,tier3,24,sample_000120,10,3,run_15
S6,A,1,tier3,17,sample_000122,10,3,run_15
S6,A,1,tier3,4,sample_000123,5,3,run_15
S6,A,1,tier3,19,sample_000124,10,3,run_15
S6,A,1,tier3,5,sample_000126,13,3,run_15
S6,A,1,tier3,28,sample_000127,23,1,run_16
S6,A,1,tier3,15,sample_000128,10,1,run_16
S6,A,1,tier3,30,sample_000130,6,1,run_16
S6,A,1,tier3,9,sample_000131,17,1,run_16
S6,A,1,tier3,26,sample_000132,20,1,run_16
S6,A,1,tier3,25,sample_000133,28,1,run_16
S6,A,1,tier3,29,sample_000135,23,1,run_16
S6,A,1,tier3,6,sample_000136,20,1,run_16
S6,A,1,tier3,0,sample_000137,3,1,run_16
S6,A,1,tier3,18,sample_000138,14,2,run_16
S6,A,1,tier3,2,sample_000139,10,2,run_16
S6,A,1,tier3,8,sample_000141,16,2,run_16
S6,A,1,tier3,13,sample_000142,17,2,run_16
S6,A,1,tier3,1,sample_000143,16,2,run_16
S6,A,1,tier3,1,sample_000146,15,2,run_16
S6,A,1,tier3,7,sample_000147,15,2,run_16
S6,A,1,tier3,8,sample_000148,1,2,run_16
S6,A,1,tier3,14,sample_000150,16,2,run_16
S6,A,1,tier3,10,sample_000151,17,2,run_16
S6,A,1,tier3,2,sample_000153,10,2,run_17
S6,A,1,tier3,13,sample_000156,17,2,run_17
S6,A,1,tier3,1,sample_000157,16,2,run_17
S6,A,1,tier3,1,sample_000160,15,2,run_17
S6,A,1,tier3,7,sample_000161,16,2,run_17
S6,A,1,tier3,8,sample_000162,1,2,run_17
S6,A,1,tier3,3,sample_000163,15,2,run_17
S6,A,1,tier3,14,sample_000164,5,2,run_17
S6,A,1,tier3,10,sample_000165,17,2,run_17
S6,A,1,tier3,2,sample_000167,16,2,run_19
S6,A,1,tier3,8,sample_000169,6,2,run_19
S6,A,1,tier3,13,sample_000170,17,2,run_19
S6,A,1,tier3,1,sample_000171,16,2,run_19
S6,A,1,tier3,1,sample_000174,16,2,run_19
S6,A,1,tier3,7,sample_000175,15,2,run_19
S6,A,1,tier3,8,sample_000176,6,2,run_19
S6,A,1,tier3,14,sample_000178,23,2,run_19
S6,A,1,tier3,19,sample_000181,10,3,run_19
S6,A,1,tier3,11,sample_000182,16,3,run_19
S6,A,1,tier3,21,sample_000183,10,3,run_19
S6,A,1,tier3,22,sample_000185,27,3,run_19
S6,A,1,tier3,24,sample_000186,20,3,run_19
S6,A,1,tier3,4,sample_000189,5,3,run_19
S6,A,1,tier3,18,sample_000190,10,2,run_2
S6,A,1,tier3,2,sample_000191,16,2,run_2
S6,A,1,tier3,7,sample_000192,16,2,run_2
S6,A,1,tier3,8,sample_000193,3,2,run_2
S6,A,1,tier3,1,sample_000195,16,2,run_2
S6,A,1,tier3,7,sample_000199,1,2,run_2
S6,A,1,tier3,8,sample_000200,3,2,run_2
S6,A,1,tier3,3,sample_000201,15,2,run_2
S6,A,1,tier3,14,sample_000202,16,2,run_2
S6,A,1,tier3,30,sample_000204,5,1,run_20
S6,A,1,tier3,9,sample_000205,17,1,run_20
S6,A,1,tier3,25,sample_000209,20,1,run_20
S6,A,1,tier3,6,sample_000211,20,1,run_20
S6,A,1,tier3,15,sample_000212,2,1,run_20
S6,A,1,tier3,0,sample_000214,3,1,run_20
S6,A,1,tier3,18,sample_000215,16,2,run_20
S6,A,1,tier3,2,sample_000216,16,2,run_20
S6,A,1,tier3,7,sample_000217,10,2,run_20
S6,A,1,tier3,13,sample_000219,17,2,run_20
S6,A,1,tier3,1,sample_000220,16,2,run_20
S6,A,1,tier3,1,sample_000223,18,2,run_20
S6,A,1,tier3,7,sample_000224,18,2,run_20
S6,A,1,tier3,14,sample_000226,16,2,run_20
S6,A,1,tier3,7,sample_000230,16,2,run_21
S6,A,1,tier3,8,sample_000231,1,2,run_21
S6,A,1,tier3,14,sample_000232,17,2,run_21
S6,A,1,tier3,10,sample_000233,17,2,run_21
S6,A,1,tier3,18,sample_000234,17,2,run_22
S6,A,1,tier3,2,sample_000235,10,2,run_22
S6,A,1,tier3,7,sample_000236,16,2,run_22
S6,A,1,tier3,8,sample_000237,1,2,run_22
S6,A,1,tier3,14,sample_000238,16,2,run_22
S6,A,1,tier3,10,sample_000239,17,2,run_22
S6,A,1,tier3,2,sample_000241,17,2,run_23
S6,A,1,tier3,7,sample_000242,18,2,run_23
S6,A,1,tier3,8,sample_000243,7,2,run_23
S6,A,1,tier3,13,sample_000244,17,2,run_23
S6,A,1,tier3,1,sample_000245,16,2,run_23
S6,A,1,tier3,1,sample_000248,2,2,run_23
S6,A,1,tier3,7,sample_000249,10,2,run_23
S6,A,1,tier3,8,sample_000250,3,2,run_23
S6,A,1,tier3,13,sample_000251,17,2,run_23
S6,A,1,tier3,13,sample_000254,14,2,run_23
S6,A,1,tier3,1,sample_000255,7,2,run_23
S6,A,1,tier3,8,sample_000257,3,2,run_23
S6,A,1,tier3,3,sample_000258,15,2,run_23
S6,A,1,tier3,14,sample_000259,28,2,run_23
S6,A,1,tier3,10,sample_000260,17,2,run_23
S6,A,1,tier3,2,sample_000262,19,2,run_24
S6,A,1,tier3,7,sample_000263,16,2,run_24
S6,A,1,tier3,8,sample_000264,3,2,run_24
S6,A,1,tier3,14,sample_000265,17,2,run_24
S6,A,1,tier3,10,sample_000266,17,2,run_24
S6,A,1,tier3,24,sample_000267,10,3,run_24
S6,A,1,tier3,22,sample_000268,24,3,run_24
S6,A,1,tier3,20,sample_000269,10,3,run_24
S6,A,1,tier3,21,sample_000270,26,3,run_24
S6,A,1,tier3,19,sample_000271,10,3,run_24
S6,A,1,tier3,11,sample_000272,14,3,run_24
S6,A,1,tier3,5,sample_000273,28,3,run_24
S6,A,1,tier3,30,sample_000274,5,1,run_25
S6,A,1,tier3,9,sample_000275,17,1,run_25
S6,A,1,tier3,28,sample_000276,11,1,run_25
S6,A,1,tier3,29,sample_000277,23,1,run_25
S6,A,1,tier3,27,sample_000278,23,1,run_25
S6,A,1,tier3,25,sample_000279,10,1,run_25
S6,A,1,tier3,26,sample_000280,25,1,run_25
S6,A,1,tier3,15,sample_000282,10,1,run_25
S6,A,1,tier3,0,sample_000284,3,1,run_25
S6,A,1,tier3,18,sample_000285,10,2,run_25
S6,A,1,tier3,8,sample_000288,1,2,run_25
S6,A,1,tier3,13,sample_000289,17,2,run_25
S6,A,1,tier3,1,sample_000290,16,2,run_25
S6,A,1,tier3,1,sample_000293,15,2,run_25
S6,A,1,tier3,7,sample_000294,13,2,run_25
S6,A,1,tier3,8,sample_000295,16,2,run_25
S6,A,1,tier3,14,sample_000296,23,2,run_25
S6,A,1,tier3,10,sample_000297,17,2,run_25
S6,A,1,tier3,18,sample_000298,17,2,run_26
S6,A,1,tier3,2,sample_000299,17,2,run_26
S6,A,1,tier3,8,sample_000301,3,2,run_26
S6,A,1,tier3,13,sample_000302,17,2,run_26
S6,A,1,tier3,1,sample_000303,16,2,run_26
S6,A,1,tier3,1,sample_000306,2,2,run_26
S6,A,1,tier3,7,sample_000307,18,2,run_26
S6,A,1,tier3,8,sample_000308,3,2,run_26
S6,A,1,tier3,14,sample_000309,23,2,run_26
S6,A,1,tier3,10,sample_000310,9,2,run_26
S6,A,1,tier3,2,sample_000312,15,2,run_27
S6,A,1,tier3,7,sample_000313,6,2,run_27
S6,A,1,tier3,8,sample_000314,16,2,run_27
S6,A,1,tier3,14,sample_000315,17,2,run_27
S6,A,1,tier3,18,sample_000317,17,2,run_28
S6,A,1,tier3,2,sample_000318,15,2,run_28
S6,A,1,tier3,7,sample_000319,16,2,run_28
S6,A,1,tier3,8,sample_000320,1,2,run_28
S6,A,1,tier3,13,sample_000321,17,2,run_28
S6,A,1,tier3,1,sample_000322,16,2,run_28
S6,A,1,tier3,1,sample_000325,15,2,run_28
S6,A,1,tier3,7,sample_000326,16,2,run_28
S6,A,1,tier3,8,sample_000327,3,2,run_28
S6,A,1,tier3,3,sample_000328,10,2,run_28
S6,A,1,tier3,14,sample_000329,13,2,run_28
S6,A,1,tier3,21,sample_000331,25,3,run_28
S6,A,1,tier3,17,sample_000332,10,3,run_28
S6,A,1,tier3,4,sample_000333,5,3,run_28
S6,A,1,tier3,11,sample_000335,28,3,run_28
S6,A,1,tier3,20,sample_000336,5,3,run_28
S6,A,1,tier3,22,sample_000337,27,3,run_28
S6,A,1,tier3,24,sample_000338,23,3,run_28
S6,A,1,tier3,18,sample_000341,25,2,run_5
S6,A,1,tier3,2,sample_000342,16,2,run_5
S6,A,1,tier3,7,sample_000343,1,2,run_5
S6,A,1,tier3,8,sample_000344,3,2,run_5
S6,A,1,tier3,13,sample_000345,10,2,run_5
S6,A,1,tier3,1,sample_000346,16,2,run_5
S6,A,1,tier3,1,sample_000349,16,2,run_5
S6,A,1,tier3,3,sample_000352,16,2,run_5
S6,A,1,tier3,14,sample_000353,23,2,run_5
S6,A,1,tier3,8,sample_000358,3,2,run_6
S6,A,1,tier3,13,sample_000359,10,2,run_6
S6,A,1,tier3,1,sample_000360,16,2,run_6
S6,A,1,tier3,1,sample_000363,16,2,run_6
S6,A,1,tier3,14,sample_000367,28,2,run_6
S6,A,1,tier3,10,sample_000368,17,2,run_6
S6,A,1,tier3,21,sample_000369,10,3,run_6
S6,A,1,tier3,22,sample_000370,23,3,run_6
S6,A,1,tier3,20,sample_000371,13,3,run_6
S6,A,1,tier3,24,sample_000372,23,3,run_6
S6,A,1,tier3,17,sample_000374,10,3,run_6
S6,A,1,tier3,4,sample_000375,5,3,run_6
S6,A,1,tier3,19,sample_000376,16,3,run_6
S6,A,1,tier3,5,sample_000378,16,3,run_6
S6,A,1,tier3,30,sample_000379,6,1,run_7
S6,A,1,tier3,9,sample_000380,28,1,run_7
S6,A,1,tier3,26,sample_000382,25,1,run_7
S6,A,1,tier3,27,sample_000383,23,1,run_7
S6,A,1,tier3,29,sample_000384,10,1,run_7
S6,A,1,tier3,25,sample_000385,14,1,run_7
S6,A,1,tier3,15,sample_000386,10,1,run_7
S6,A,1,tier3,12,sample_000387,24,1,run_7
S6,A,1,tier3,6,sample_000388,10,1,run_7
S6,A,1,tier3,0,sample_000389,9,1,run_7
S6,A,1,tier3,18,sample_000390,17,2,run_7
S6,A,1,tier3,2,sample_000391,10,2,run_7
S6,A,1,tier3,7,sample_000392,1,2,run_7
S6,A,1,tier3,13,sample_000394,9,2,run_7
S6,A,1,tier3,1,sample_000395,16,2,run_7
S6,A,1,tier3,1,sample_000398,16,2,run_7
S6,A,1,tier3,7,sample_000399,16,2,run_7
S6,A,1,tier3,14,sample_000402,28,2,run_7
S6,A,1,tier3,10,sample_000403,9,2,run_7
S6,A,1,tier3,18,sample_000404,17,2,run_8
S6,A,1,tier3,2,sample_000405,16,2,run_8
S6,A,1,tier3,7,sample_000406,16,2,run_8
S6,A,1,tier3,13,sample_000408,17,2,run_8
S6,A,1,tier3,1,sample_000409,16,2,run_8
S6,A,1,tier3,1,sample_000412,16,2,run_8
S6,A,1,tier3,7,sample_000413,16,2,run_8
S6,A,1,tier3,8,sample_000414,3,2,run_8
S6,A,1,tier3,3,sample_000415,16,2,run_8
S6,A,1,tier3,14,sample_000416,28,2,run_8
S6,A,1,tier3,10,sample_000417,28,2,run_8
S6,A,1,tier3,2,sample_000419,16,2,run_9
S6,A,1,tier3,7,sample_000420,16,2,run_9
S6,A,1,tier3,8,sample_000421,16,2,run_9
S6,A,1,tier3,13,sample_000422,17,2,run_9
S6,A,1,tier3,1,sample_000423,16,2,run_9
S6,A,1,tier3,1,sample_000426,16,2,run_9
S6,A,1,tier3,7,sample_000427,16,2,run_9
S6,A,1,tier3,3,sample_000429,16,2,run_9
S6,A,1,tier3,14,sample_000430,16,2,run_9
S7,A,1,node,7,sample_000002,8,1,run_1
S7,A,1,node,8,sample_000004,28,1,run_1
S7,A,1,node,5,sample_000011,4,1,run_1
S7,A,1,node,12,sample_000012,34,2,run_1
S7,A,1,node,14,sample_000014,21,2,run_1
S7,A,1,node,15,sample_000015,22,2,run_1
S7,A,1,node,21,sample_000021,22,2,run_1
S7,A,1,node,24,sample_000024,16,2,run_1
S7,A,1,node,13,sample_000027,20,2,run_11
S7,A,1,node,15,sample_000029,22,2,run_11
S7,A,1,node,19,sample_000033,13,2,run_11
S7,A,1,node,22,sample_000036,15,2,run_11
S7,A,1,node,24,sample_000038,12,2,run_11
S7,A,1,node,25,sample_000039,12,2,run_11
S7,A,1,node,29,sample_000043,28,3,run_11
S7,A,1,node,27,sample_000048,23,3,run_11
S7,A,1,node,7,sample_000055,8,1,run_12
S7,A,1,node,5,sample_000060,2,1,run_12
S7,A,1,node,13,sample_000062,20,2,run_12
S7,A,1,node,14,sample_000063,21,2,run_12
S7,A,1,node,21,sample_000070,14,2,run_12
S7,A,1,node,24,sample_000073,12,2,run_12
S7,A,1,node,25,sample_000074,12,2,run_12
S7,A,1,node,16,sample_000079,25,2,run_13
S7,A,1,node,24,sample_000087,12,2,run_13
S7,A,1,node,25,sample_000088,2,2,run_13
S7,A,1,node,14,sample_000091,21,2,run_14
S7,A,1,node,16,sample_000093,25,2,run_14
S7,A,1,node,19,sample_000096,20,2,run_14
S7,A,1,node,21,sample_000098,16,2,run_14
S7,A,1,node,24,sample_000101,12,2,run_14
S7,A,1,node,25,sample_000102,34,2,run_14
S7,A,1,node,14,sample_000105,21,2,run_15
S7,A,1,node,16,sample_000107,20,2,run_15
S7,A,1,node,21,sample_000112,16,2,run_15
S7,A,1,node,29,sample_000120,8,3,run_15
S7,A,1,node,35,sample_000123,1,3,run_15
S7,A,1,node,31,sample_000126,34,3,run_15
S7,A,1,node,2,sample_000131,34,1,run_16
S7,A,1,node,6,sample_000133,30,1,run_16
S7,A,1,node,7,sample_000135,8,1,run_16
S7,A,1,node,5,sample_000137,4,1,run_16
S7,A,1,node,12,sample_000138,34,2,run_16
S7,A,1,node,16,sample_000142,1,2,run_16
S7,A,1,node,19,sample_000145,24,2,run_16
S7,A,1,node,21,sample_000147,14,2,run_16
S7,A,1,node,22,sample_000148,15,2,run_16
S7,A,1,node,24,sample_000150,12,2,run_16
S7,A,1,node,25,sample_000151,2,2,run_16
S7,A,1,node,13,sample_000153,20,2,run_17
S7,A,1,node,14,sample_000154,21,2,run_17
S7,A,1,node,15,sample_000155,22,2,run_17
S7,A,1,node,16,sample_000156,12,2,run_17
S7,A,1,node,19,sample_000159,16,2,run_17
S7,A,1,node,25,sample_000165,34,2,run_17
S7,A,1,node,13,sample_000167,20,2,run_19
S7,A,1,node,14,sample_000168,23,2,run_19
S7,A,1,node,19,sample_000173,16,2,run_19
S7,A,1,node,21,sample_000175,14,2,run_19
S7,A,1,node,22,sample_000176,15,2,run_19
S7,A,1,node,24,sample_000178,12,2,run_19
S7,A,1,node,29,sample_000186,8,3,run_19
S7,A,1,node,35,sample_000189,1,3,run_19
S7,A,1,node,12,sample_000190,26,2,run_2
S7,A,1,node,14,sample_000192,22,2,run_2
S7,A,1,node,19,sample_000197,20,2,run_2
S7,A,1,node,24,sample_000202,12,2,run_2
S7,A,1,node,2,sample_000205,12,1,run_20
S7,A,1,node,7,sample_000207,8,1,run_20
S7,A,1,node,8,sample_000208,28,1,run_20
S7,A,1,node,5,sample_000214,4,1,run_20
S7,A,1,node,12,sample_000215,34,2,run_20
S7,A,1,node,13,sample_000216,12,2,run_20
S7,A,1,node,14,sample_000217,21,2,run_20
S7,A,1,node,16,sample_000219,12,2,run_20
S7,A,1,node,19,sample_000222,16,2,run_20
S7,A,1,node,22,sample_000225,15,2,run_20
S7,A,1,node,24,sample_000226,12,2,run_20
S7,A,1,node,25,sample_000227,34,2,run_20
S7,A,1,node,13,sample_000229,20,2,run_21
S7,A,1,node,14,sample_000230,21,2,run_21
S7,A,1,node,24,sample_000232,12,2,run_21
S7,A,1,node,25,sample_000233,34,2,run_21
S7,A,1,node,13,sample_000235,20,2,run_22
S7,A,1,node,14,sample_000236,21,2,run_22
S7,A,1,node,15,sample_000237,22,2,run_22
S7,A,1,node,24,sample_000238,12,2,run_22
S7,A,1,node,25,sample_000239,2,2,run_22
S7,A,1,node,13,sample_000241,20,2,run_23
